ID,Gaussian,Gamma,ROT2,ROT1,RTLLR,DPMM,GMM
100591,0.08160088,0.057053115,0.056903083,0.048510387,0.00315945,0.009260623,0.002895096
100110,0.096876981,0.051639713,0.071644907,0.063530887,0.01346537,0.013114913,0.002001948
101005,0.054966099,0.04324975,0.028489913,0.023224237,0.003205032,0.006922388,0.002165301
101061,0.067551852,0.060785272,0.056787733,0.053294503,0.002661136,0.004415845,0.001559216
100056,0.024391402,0.023094201,0.022099975,0.023018311,0.024655158,0.064890637,0.047517151
100671,0.048383361,0.040369744,0.031508536,0.027047673,0.014313427,0.015329308,0.003462908
101078,0.032135243,0.024338417,0.009153288,0.006509368,0.003462327,0.003160742,0.002480486
101218,0.055208998,0.045165038,0.039806133,0.036449214,0.004258188,0.008614832,0.002638492
101334,0.007289939,0.007118349,0.006882672,0.006738524,0.005388001,0.034395842,0.002632718
100210,0.124779821,0.11193273,0.097050337,0.089437998,0.01012493,0.006099191,0.003118006
101534,0.021934053,0.018350164,0.01614458,0.014700756,0.004819334,0.026696047,0.00251477
101281,0.091297915,0.035207113,0.072698777,0.066263889,0.024934385,0.025815976,0.015110659
101539,0.187161519,0.059813174,0.125711182,0.113507368,0.152095646,0.023147402,0.052846528
100711,0.016830175,0.014948043,0.010993982,0.009500022,0.003741384,0.016545476,0.002239125
101462,0.038998894,0.033945964,0.020238211,0.016075634,0.002390521,0.007456552,0.002447151
101569,0.023918583,0.016742021,0.006125281,0.00457022,0.002490396,0.002786116,0.002375644
100509,0.020783793,0.013702213,0.013137922,0.011959985,0.01298442,0.012513149,0.003351943
100816,0.029399918,0.025853613,0.021371699,0.019101431,0.003417623,0.008290402,0.002344121
101351,0.014888298,0.015143296,0.004688511,0.003680459,0.001877873,0.010982501,0.00241134
100933,0.072470555,0.018667837,0.053871935,0.04820971,0.009346523,0.012633542,0.001998213
101345,0.053875216,0.047404874,0.031784068,0.026006981,0.003053991,0.005496174,0.002612606
101365,0.030176225,0.028900699,0.028595237,0.028011293,0.014058074,0.005950926,0.003772256
101580,0.03203455,0.026114621,0.016303146,0.012820149,0.002942356,0.005999975,0.002536291
100923,0.112547906,0.095923045,0.072299043,0.062306232,0.00268881,0.004910768,0.001873234
100662,0.053051088,0.042047645,0.026865907,0.023182179,0.002704347,0.014042759,0.002019049
100032,0.060228072,0.054238775,0.040556207,0.035225486,0.002495917,0.009517784,0.003453894
100694,0.037136735,0.027167573,0.02036506,0.01679353,0.004444173,0.012488407,0.003065316
101724,0.013811677,0.011793883,0.00873247,0.007689063,0.007655604,0.017923769,0.001850526
100477,0.020580625,0.012351731,0.016431073,0.015469855,0.009756462,0.03785698,0.006598751
101042,0.022842707,0.019008362,0.015818615,0.014170613,0.001638511,0.003701155,0.001514356
100295,0.005648034,0.005609872,0.005625701,0.005627879,0.005587435,0.058485164,0.08755584
101662,0.040511356,0.032001713,0.022278903,0.018521229,0.003222467,0.00435451,0.002617997
101001,0.044127809,0.036008278,0.021676961,0.0167177,0.002185814,0.006593103,0.002244284
101492,0.043587737,0.017015496,0.038976113,0.037208183,0.011277433,0.027510585,0.004485947
100967,0.01447423,0.012223373,0.008210726,0.006828683,0.003253244,0.00931316,0.002357805
101657,0.135654347,0.135559587,0.075255513,0.062498315,0.109387263,0.054681405,0.016429701
100924,0.041571534,0.037942774,0.028530761,0.026929211,0.010719031,0.021070117,0.005466014
101596,0.008563632,0.004643775,0.002657462,0.002439002,0.001957866,0.004852593,0.001887549
100690,0.024508452,0.021683717,0.009710127,0.007526574,0.004205269,0.006857656,0.002468853
100781,0.069465062,0.0622872,0.057031704,0.053160375,0.009376832,0.009060264,0.002133242
101658,0.028427717,0.015628961,0.015868701,0.012785621,0.003269352,0.022950587,0.003020967
101721,0.075718892,0.044445273,0.042463862,0.03341583,0.01754084,0.02789856,0.002020723
101359,0.082418685,0.032098881,0.074677433,0.072005175,0.001554451,0.023112282,0.004475849
100863,0.027697065,0.03020735,0.021522998,0.01873167,0.002854011,0.021103607,0.003438895
100341,0.01028967,0.010371911,0.010033465,0.009930405,0.009313825,0.012814072,0.008575893
101691,0.012381927,0.006768171,0.005283238,0.00488235,0.004614993,0.003834598,0.0027632
100687,0.064222422,0.065031632,0.028945136,0.022468854,0.004102682,0.002500932,0.002097852
100696,0.026488017,0.018247341,0.014126839,0.01188031,0.001897575,0.006460274,0.001754696
100797,0.030294513,0.025568903,0.021975868,0.019841913,0.004387872,0.015572784,0.004330779
101490,0.066411313,0.057033038,0.0480923,0.042098155,0.003727139,0.005003913,0.001641412
100333,0.04483476,0.039279029,0.032783541,0.029277733,0.004410149,0.004500856,0.002597395
101431,0.072688587,0.046284661,0.037721969,0.030903396,0.035258689,0.025393474,0.004966284
100944,0.039160522,0.03439283,0.031216561,0.028817556,0.003300466,0.013234666,0.001546348
100648,0.108355386,0.06306324,0.047046252,0.03313624,0.017114049,0.010291586,0.006180264
100126,0.102687484,0.056658662,0.082697057,0.075368348,0.015003921,0.014712436,0.001671665
100160,0.074878766,0.047778635,0.059225866,0.054027694,0.014690937,0.021005247,0.002986698
100619,0.010326245,0.005969393,0.003727146,0.003590131,0.003498485,0.00271979,0.002724423
101352,0.068911006,0.047077835,0.035347625,0.027532037,0.004300647,0.010219339,0.001968647
100804,0.017021457,0.01653134,0.016278867,0.016039965,0.013118683,0.040437591,0.002701253
101692,0.17158819,0.088488987,0.109072815,0.090871088,0.006046933,0.003323452,0.002098845
