ID,Gaussian,Gamma,ROT2,ROT1,RTLLR,DPMM,GMM
100066,0.187241645,0.364906608,0.583603099,0.658794332,0.989808771,0.749803435,0.991875732
100533,0.615624606,0.894175743,0.932111071,0.952008677,0.981550254,0.929245057,0.976229449
100389,0.933376041,0.92626376,0.966250691,0.966807791,0.969699003,0.936704924,0.971759348
100050,0.260602191,0.874907334,0.680132412,0.716002833,0.976596544,0.955382903,0.999742792
101454,-0.004103553,0.135598149,0.251353704,0.320807057,0.99389221,0.994657359,0.99848092
101160,0.136307503,0.182935339,0.359626171,0.395303309,0.678807726,0.170713621,0.992165269
101670,-0.030506449,0.128197455,0.384193278,0.473942027,0.982364463,0.989350641,0.994027375
101685,0.267749485,0.622365481,0.645989337,0.706527061,0.689013324,0.745108956,0.987297184
101337,0.022334619,0.12239477,0.191804673,0.239909141,0.970172338,0.994399453,0.998586451
100728,0.096018075,0.250839776,0.401837171,0.494061285,0.991622599,0.956723042,0.987503866
100538,0.017305051,0.168508072,0.320268413,0.385447232,0.997076425,0.988253674,0.998048481
101346,0.392994456,0.601953086,0.937971051,0.961822742,0.976446756,0.961988806,0.984975112
101458,0.144461607,0.32376469,0.493594056,0.594705469,0.987683053,0.99491856,0.999439496
101787,0.192352884,0.548434556,0.658859981,0.730755456,0.986782891,0.970615017,0.987079787
101628,0.61544908,0.743203065,0.945753273,0.965734054,0.987716839,0.97616347,0.989252922
101017,0.310508545,0.560897895,0.852312744,0.905483441,0.978848657,0.900130831,0.982368499
100307,0.081171482,0.507329469,0.338632683,0.428845916,0.84360077,0.062879298,0.998575919
101366,0.371929312,0.324993013,0.873948209,0.905412276,0.944665345,0.920753024,0.960161845
100810,0.356901757,0.717752494,0.670343593,0.684021818,0.973488294,0.685863122,0.992566921
100082,0.26065963,0.476337527,0.667326013,0.752285668,0.966683272,0.934461385,0.99060279
101392,0.291366657,0.524526616,0.896716537,0.938045327,0.987211342,0.948071302,0.990480117
100127,0.121832155,0.491912841,0.488870387,0.577300097,0.990588451,0.96523586,0.998788461
101149,0.219946036,0.365806364,0.644507277,0.744214016,0.983671003,0.984575583,0.991578362
100966,0.535892458,0.853396092,0.960010641,0.970695354,0.985937353,0.955974721,0.990682399
101298,0.00932651,0.125435105,0.313562434,0.399031137,0.997765155,0.987712977,0.999373519
100617,0.130803127,0.140451612,0.625855862,0.730507569,0.156015724,0.142373603,0.85759365
100732,0.382209629,0.561722874,0.668574756,0.696346797,0.982260142,0.72970313,0.976529431
101363,0.134763468,0.374425458,0.518567948,0.575699854,0.989115257,0.69040923,0.99681349
100683,0.090669209,0.287473712,0.481160227,0.569804161,0.960727508,0.895584845,0.997830714
101456,0.111636724,0.923652302,0.413742502,0.476705423,0.901227478,0.848700118,0.995931304
100435,0.469396441,0.759194982,0.741084561,0.773437792,0.839717892,0.663553107,0.998597476
100774,0.545837137,0.927034796,0.874933208,0.898842229,0.919774952,0.81791225,0.993800562
100432,0.431623853,0.54849489,0.846561131,0.863119888,0.864380655,0.844647687,0.990824453
100961,0.614068994,0.886688911,0.912883598,0.915689044,0.91338396,0.919532756,0.992227286
101736,0.71781255,0.953228125,0.967972804,0.97020988,0.958301425,0.951860633,0.99178058
100107,0.362215819,0.523118967,0.839445452,0.901017164,0.979816103,0.966629876,0.983230468
101735,0.034227945,0.121249679,0.227608961,0.281722366,0.289134146,0.245894379,0.984403684
100917,0.145269309,0.34793028,0.637257118,0.742279215,0.991397904,0.983404523,0.995275061
100995,0.057848094,0.289100718,0.283308867,0.355967862,0.989909607,0.977665721,0.997548633
101487,0.20272134,0.284627607,0.652643411,0.739290356,0.985412391,0.935485152,0.992544271
100673,0.006767495,0.134752222,0.274316105,0.344174745,0.997754495,0.971225141,0.994390586
100937,-0.000748698,0.054107871,0.120460608,0.154633142,0.983698814,0.978072807,0.999286521
101335,-0.003446924,0.141417605,0.46719973,0.564772943,0.991464369,0.993089005,0.996033581
100294,0.039274178,0.740516141,0.211556163,0.272473571,0.892548667,0.940224837,0.471286337
100055,0.060950161,0.214659774,0.558527177,0.657323731,0.98295407,0.939504802,0.992161644
100895,0.029988093,0.722980079,0.185897712,0.238916476,0.967232308,0.967569714,0.996532945
100569,0.110854056,0.286513803,0.676069767,0.773289876,0.997087552,0.948349281,0.997879661
100591,0.047111869,0.171708647,0.244906452,0.302396175,0.99823802,0.943389135,0.994467197
100110,0.028559632,0.138524036,0.191660724,0.237223267,0.9608995,0.931836662,0.998411725
101005,0.109786079,0.355940376,0.600045366,0.67553377,0.99192157,0.951166495,0.995222037
101061,0.073273108,0.227709255,0.325884302,0.399384913,0.997086537,0.993669185,0.999210696
100056,0.576143725,0.93522181,0.55224315,0.595426632,0.442053044,0.436373434,0.697776544
100671,0.12312477,0.327648281,0.531925049,0.621116939,0.864268856,0.897756864,0.994782398
101078,0.372856776,0.61348168,0.907955545,0.935853054,0.976916008,0.965787271,0.978929102
101218,0.142330925,0.385569856,0.5093056,0.583441705,0.994877513,0.969221873,0.997112911
101334,0.028904089,0.085462027,0.161516617,0.207449499,0.590633549,0.80911273,0.99888166
100210,-0.006237415,0.175289043,0.373381419,0.464341906,0.969793383,0.972977534,0.992937889
101534,0.232495166,0.439084516,0.548909877,0.615262812,0.966404814,0.57330827,0.996213685
101281,0.040892452,0.762310434,0.206485063,0.261095415,0.71530203,0.859672547,0.951923552
101539,0.000360493,0.733819753,0.091326408,0.121093441,0.218151302,0.917353034,0.569220183
100711,0.226972648,0.401902281,0.694801604,0.784670776,0.955720331,0.909345688,0.998339699
101462,0.107802863,0.319165609,0.748436623,0.837671419,0.9958485,0.949987852,0.994613324
101569,0.5065482,0.741947373,0.941543529,0.955131066,0.96734672,0.954579715,0.966977173
100509,0.394959468,0.740498855,0.782215589,0.80981872,0.811147609,0.884123683,0.991685143
100816,0.112246585,0.343832692,0.58836284,0.689597229,0.99514397,0.968142428,0.997453042
101351,0.761065859,0.753281231,0.963587652,0.973145371,0.98905787,0.73936145,0.987435272
100933,0.068202559,0.863790088,0.264066677,0.321810218,0.860546974,0.934606999,0.998364071
101345,0.158086048,0.312199546,0.622293619,0.716536091,0.990772467,0.963269328,0.991700427
101365,0.038956496,0.67744173,0.208650721,0.268479189,0.900598058,0.995208296,0.99807459
101580,0.35155852,0.550090378,0.803687856,0.86781156,0.981488933,0.872606053,0.977236022
100923,-0.006574992,0.229327526,0.501609432,0.599789692,0.994636442,0.968386859,0.995400053
100662,0.183867528,0.436775117,0.710860457,0.763962254,0.991893083,0.74091967,0.994644213
100032,0.151384776,0.277565916,0.517041899,0.589707955,0.995708592,0.937069027,0.991712743
100694,0.197862815,0.453494344,0.554250807,0.617116421,0.949696891,0.510132475,0.97048689
101724,0.518668809,0.62353695,0.800455218,0.83972005,0.839262532,0.77525032,0.997604309
100477,0.057112647,0.823638552,0.408771726,0.479816964,0.799526815,0.597697604,0.98777682
101042,0.195951804,0.459429264,0.635952387,0.714755243,0.997930883,0.994575047,0.999091809
100295,0.16308187,0.910628573,0.66445998,0.727532594,0.859233219,0.747087817,0.43317556
101662,0.007897932,0.30015373,0.563375906,0.646432351,0.918390676,0.842320045,0.943005073
101001,0.164470208,0.419068019,0.756652561,0.837361625,0.994460698,0.944291995,0.993545038
101492,0.060244538,0.864663821,0.281449444,0.356407984,0.961962194,0.895122668,0.997211374
100967,0.695336332,0.776274002,0.889612443,0.919969971,0.974618205,0.802594,0.98734734
101657,-0.007281816,-0.008920202,0.194597048,0.242788542,0.086887082,-0.001200451,0.909614029
100924,0.119267558,0.251910532,0.540597871,0.582125232,0.888184057,0.667088396,0.977595433
101596,0.796220763,0.946452733,0.988272552,0.991207665,0.996875213,0.981304713,0.99717134
100690,0.487682852,0.584406306,0.875888937,0.906562631,0.94520305,0.797247295,0.973721186
100781,0.033120643,0.139901915,0.237748917,0.297644673,0.994425669,0.981311806,0.998963985
101658,0.350320801,0.793015512,0.793793782,0.867793678,0.988653243,0.516134331,0.991616426
101721,0.057704477,0.209747971,0.324071324,0.38806652,0.918033306,0.660430384,0.998218529
101359,0.019456065,0.813436733,0.140188455,0.181514597,0.999526454,0.921398422,0.99705221
100863,0.406033274,0.331451842,0.587629458,0.66926921,0.985664669,0.40416795,0.984178474
100341,0.049120975,0.761083489,0.271954428,0.340592935,0.829400997,0.982451981,0.992140183
101691,0.791779646,0.926255798,0.950540065,0.956543227,0.959806747,0.939065348,0.968359051
100687,0.07871858,0.065173635,0.716094221,0.795883314,0.984249924,0.98507569,0.989498769
100696,0.455037849,0.722148029,0.826896256,0.872025874,0.984915952,0.934417563,0.99516174
100797,0.149015163,0.389501369,0.547487856,0.630220078,0.979240131,0.877529842,0.990528259
101490,0.073007131,0.220017084,0.360928305,0.446174773,0.995148678,0.989293157,0.998847934
100333,0.106110788,0.227954666,0.367996199,0.42949919,0.982914914,0.995754317,0.998586052
101431,0.061012211,0.196638283,0.322128187,0.378281027,0.69717372,0.712370441,0.98899849
100944,0.122800583,0.353350512,0.487264614,0.579828823,0.99469073,0.963008597,0.999495002
100648,0.019364814,0.166378688,0.344465983,0.424378492,0.898854096,0.948272127,0.981345913
100126,0.055525979,0.734234857,0.362663519,0.456741533,0.857958449,0.940067791,0.99922627
100160,0.056862585,0.23608614,0.294042592,0.367866827,0.967211047,0.897061645,0.997918846
100619,0.841265666,0.933239955,0.963211265,0.964585933,0.963733258,0.970235305,0.970133807
101352,0.079268222,0.331942469,0.502788618,0.584053058,0.995339764,0.912056743,0.996736431
100804,0.095355852,0.249404704,0.3751611,0.432645291,0.847816764,0.748007002,0.998875529
101692,-0.01403308,0.219356446,0.26194599,0.337632432,0.996113615,0.995441386,0.998181914
101247,0.234415696,0.499547616,0.633679378,0.699905734,0.983813914,0.823078658,0.993840791
100653,0.10597287,0.320428016,0.388184945,0.452176738,0.433039384,0.641673013,0.351210354
100812,0.086489382,0.35186974,0.657929936,0.740221014,0.995584216,0.848735118,0.998097465
101188,0.026096051,0.126060887,0.221515358,0.277137364,0.862775907,0.045579358,0.988488725
101385,0.320755526,0.608905544,0.805931149,0.867151343,0.981081822,0.969956504,0.997570212
100637,0.222930359,0.675907949,0.772331312,0.846805333,0.987670997,0.972601772,0.992142213
100102,0.908642645,0.926416125,0.944876918,0.952146291,0.931902806,0.927756983,0.972235074
